customer_id,customer_name,customer_segment,order_id,order_date,order_year,order_month,month_name,month-year,order_day,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_year,shipping_month,shipping_day,shipping_mode,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
234,Don Miller,Corporate,CA-2015-103317,7/5/2015,2015,7,Jul,Jul-2015,5,Palm Coast,Florida,South,United States,32137,7/8/2015,2015,7,8,First Class,100,3,0.2,16,0.08,213,1040,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,Luxo
420,Karl Braun,Consumer,CA-2015-103331,8/26/2015,2015,8,Aug,Aug-2015,26,Newark,Delaware,East,United States,19711,9/1/2015,2015,9,1,Standard Class,101,1,0,2,0.46,3,274,Avoid Verbal Orders Carbonless Minifold Book,Office Supplies,Paper,Other
420,Karl Braun,Consumer,CA-2015-103331,8/26/2015,2015,8,Aug,Aug-2015,26,Newark,Delaware,East,United States,19711,9/1/2015,2015,9,1,Standard Class,102,4,0,4,0.38,11,91,Acrylic Self-Standing Desk Frames,Furniture,Furnishings,Other
420,Karl Braun,Consumer,CA-2015-103331,8/26/2015,2015,8,Aug,Aug-2015,26,Newark,Delaware,East,United States,19711,9/1/2015,2015,9,1,Standard Class,103,3,0,8,0.49,17,1776,Xerox 1978,Office Supplies,Paper,Xerox
265,Erica Hackney,Consumer,CA-2015-103366,1/15/2015,2015,1,Jan,Jan-2015,15,Roswell,Georgia,South,United States,30076,1/17/2015,2015,1,17,First Class,104,5,0,66,0.44,150,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
117,Bruce Stewart,Consumer,CA-2015-103373,5/18/2015,2015,5,May,May-2015,18,Cleveland,Ohio,East,United States,44105,5/24/2015,2015,5,24,Standard Class,105,2,0.4,-169,-0.22,780,144,Apple iPhone 5,Technology,Phones,Apple
303,Georgia Rosenberg,Corporate,CA-2015-103401,11/21/2015,2015,11,Nov,Nov-2015,21,San Francisco,California,West,United States,94110,11/26/2015,2015,11,26,Standard Class,106,2,0,6,0.48,13,1815,Xerox 211,Office Supplies,Paper,Xerox
454,Laurel Workman,Corporate,CA-2015-103429,5/30/2015,2015,5,May,May-2015,30,New York City,New York,East,United States,10024,6/1/2015,2015,6,1,First Class,107,2,0.2,9,0.35,26,699,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,GBC
454,Laurel Workman,Corporate,CA-2015-103429,5/30/2015,2015,5,May,May-2015,30,New York City,New York,East,United States,10024,6/1/2015,2015,6,1,First Class,108,4,0,18,0.45,40,1744,Xerox 1948,Office Supplies,Paper,Xerox
454,Laurel Workman,Corporate,CA-2015-103429,5/30/2015,2015,5,May,May-2015,30,New York City,New York,East,United States,10024,6/1/2015,2015,6,1,First Class,109,3,0,78,0.33,236,855,Honeywell Quietcare HEPA Air Cleaner,Office Supplies,Appliances,Honeywell
454,Laurel Workman,Corporate,CA-2015-103429,5/30/2015,2015,5,May,May-2015,30,New York City,New York,East,United States,10024,6/1/2015,2015,6,1,First Class,110,5,0,135,0.29,464,733,Geemarc AmpliPOWER60,Technology,Phones,Other
180,Craig Molinari,Corporate,CA-2015-103492,10/10/2015,2015,10,Oct,Oct-2015,10,Huntsville,Texas,Central,United States,77340,10/15/2015,2015,10,15,Standard Class,111,1,0.8,-2,-1.75,1,260,Avery Non-Stick Binders,Office Supplies,Binders,Avery
180,Craig Molinari,Corporate,CA-2015-103492,10/10/2015,2015,10,Oct,Oct-2015,10,Huntsville,Texas,Central,United States,77340,10/15/2015,2015,10,15,Standard Class,112,5,0.8,-19,-1.6,12,695,GBC Personal VeloBind Strips,Office Supplies,Binders,GBC
180,Craig Molinari,Corporate,CA-2015-103492,10/10/2015,2015,10,Oct,Oct-2015,10,Huntsville,Texas,Central,United States,77340,10/15/2015,2015,10,15,Standard Class,113,6,0.2,72,0.1,720,1105,Motorola Droid Maxx,Technology,Phones,Motorola
180,Craig Molinari,Corporate,CA-2015-103492,10/10/2015,2015,10,Oct,Oct-2015,10,Huntsville,Texas,Central,United States,77340,10/15/2015,2015,10,15,Standard Class,114,7,0.2,66,0.09,756,431,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco
147,Chris Cortes,Consumer,CA-2015-103527,9/9/2015,2015,9,Sep,Sep-2015,9,Chicago,Illinois,Central,United States,60653,9/14/2015,2015,9,14,Second Class,115,3,0.2,3,0.31,11,132,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Office Supplies,Paper,Ampad
366,Jeremy Lonsdale,Consumer,CA-2015-103590,11/30/2015,2015,11,Nov,Nov-2015,30,Mount Vernon,New York,East,United States,10550,12/4/2015,2015,12,4,Standard Class,116,4,0,29,0.47,62,1252,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,Other
547,Mitch Webber,Consumer,CA-2015-103660,8/25/2015,2015,8,Aug,Aug-2015,25,Seattle,Washington,West,United States,98103,8/30/2015,2015,8,30,Standard Class,117,7,0.2,76,0.08,1008,1299,Polycom VVX 310 VoIP phone,Technology,Phones,Polycom
59,Art Foster,Consumer,CA-2015-103702,9/12/2015,2015,9,Sep,Sep-2015,12,Fairfield,Ohio,East,United States,45014,9/17/2015,2015,9,17,Standard Class,118,7,0.7,-47,-0.73,64,1309,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Premier
524,Michael Grace,Home Office,CA-2015-103744,2/23/2015,2015,2,Feb,Feb-2015,23,El Paso,Texas,Central,United States,79907,2/27/2015,2015,2,27,Standard Class,119,3,0.8,-7,-1.55,4,696,GBC Plastic Binding Combs,Office Supplies,Binders,GBC
524,Michael Grace,Home Office,CA-2015-103744,2/23/2015,2015,2,Feb,Feb-2015,23,El Paso,Texas,Central,United States,79907,2/27/2015,2015,2,27,Standard Class,120,3,0.2,2,0.34,7,1506,Staple-on labels,Office Supplies,Labels,Staple-on labels
199,Darren Powers,Consumer,CA-2015-103800,1/3/2015,2015,1,Jan,Jan-2015,3,Houston,Texas,Central,United States,77095,1/7/2015,2015,1,7,Standard Class,121,2,0.2,6,0.34,16,1088,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",Office Supplies,Paper,Message Book
254,Elizabeth Moffitt,Corporate,CA-2015-103807,12/2/2015,2015,12,Dec,Dec-2015,2,Sandy Springs,Georgia,South,United States,30328,12/9/2015,2015,12,9,Standard Class,122,1,0,1,0.14,6,969,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,Kingston
254,Elizabeth Moffitt,Corporate,CA-2015-103807,12/2/2015,2015,12,Dec,Dec-2015,2,Sandy Springs,Georgia,South,United States,30328,12/9/2015,2015,12,9,Standard Class,123,3,0,7,0.47,15,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other
592,Paul Gonzalez,Consumer,CA-2015-103849,5/11/2015,2015,5,May,May-2015,11,Fort Worth,Texas,Central,United States,76106,5/16/2015,2015,5,16,Standard Class,124,2,0.2,7,0.13,58,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk
592,Paul Gonzalez,Consumer,CA-2015-103849,5/11/2015,2015,5,May,May-2015,11,Fort Worth,Texas,Central,United States,76106,5/16/2015,2015,5,16,Standard Class,125,4,0.6,-84,-1.28,66,506,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings,Deflect-o
592,Paul Gonzalez,Consumer,CA-2015-103849,5/11/2015,2015,5,May,May-2015,11,Fort Worth,Texas,Central,United States,76106,5/16/2015,2015,5,16,Standard Class,126,1,0.2,6,0.06,101,1668,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,Technology,Phones,Other
101,Bradley Nguyen,Consumer,CA-2015-103940,9/17/2015,2015,9,Sep,Sep-2015,17,Seattle,Washington,West,United States,98103,9/21/2015,2015,9,21,Standard Class,127,2,0,1,0.04,30,575,Eldon Gobal File Keepers,Office Supplies,Storage,Eldon
101,Bradley Nguyen,Consumer,CA-2015-103940,9/17/2015,2015,9,Sep,Sep-2015,17,Seattle,Washington,West,United States,98103,9/21/2015,2015,9,21,Standard Class,128,2,0,13,0.38,35,617,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,Executive Impressions
101,Bradley Nguyen,Consumer,CA-2015-103940,9/17/2015,2015,9,Sep,Sep-2015,17,Seattle,Washington,West,United States,98103,9/21/2015,2015,9,21,Standard Class,129,3,0,16,0.28,58,584,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Eldon
101,Bradley Nguyen,Consumer,CA-2015-103940,9/17/2015,2015,9,Sep,Sep-2015,17,Seattle,Washington,West,United States,98103,9/21/2015,2015,9,21,Standard Class,130,5,0.2,46,0.34,137,702,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,GBC
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,131,3,0.2,1,0.28,5,592,Eldon Wave Desk Accessories,Furniture,Furnishings,Eldon
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,132,4,0.2,4,0.34,12,212,Avery 501,Office Supplies,Labels,Avery
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,133,3,0.2,6,0.28,20,531,Document Clip Frames,Furniture,Furnishings,Other
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,134,3,0.2,2,0.07,26,473,Crate-A-Files,Office Supplies,Storage,Other
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,135,5,0.7,-26,-0.77,34,244,"Avery Flip-Chart Easel Binder, Black",Office Supplies,Binders,Avery
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,136,2,0.2,53,0.31,170,1028,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,Logitech
506,Matt Connell,Corporate,CA-2015-103989,3/19/2015,2015,3,Mar,Mar-2015,19,Lakeland,Florida,South,United States,33801,3/21/2015,2015,3,21,First Class,137,3,0.2,28,0.09,324,431,Cisco 8x8 Inc. 6753i IP Business Phone System,Technology,Phones,Cisco
350,Janet Molinari,Corporate,CA-2015-104178,8/25/2015,2015,8,Aug,Aug-2015,25,Los Angeles,California,West,United States,90036,8/29/2015,2015,8,29,Standard Class,138,1,0,3,0.42,6,550,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,Eldon
350,Janet Molinari,Corporate,CA-2015-104178,8/25/2015,2015,8,Aug,Aug-2015,25,Los Angeles,California,West,United States,90036,8/29/2015,2015,8,29,Standard Class,139,4,0,12,0.48,26,1835,Xerox 23,Office Supplies,Paper,Xerox
350,Janet Molinari,Corporate,CA-2015-104178,8/25/2015,2015,8,Aug,Aug-2015,25,Los Angeles,California,West,United States,90036,8/29/2015,2015,8,29,Standard Class,140,4,0,13,0.27,49,1300,Portable Personal File Box,Office Supplies,Storage,Other
350,Janet Molinari,Corporate,CA-2015-104178,8/25/2015,2015,8,Aug,Aug-2015,25,Los Angeles,California,West,United States,90036,8/29/2015,2015,8,29,Standard Class,141,5,0,30,0.32,95,1404,SanDisk Cruzer 32 GB USB Flash Drive,Technology,Accessories,SanDisk
203,Dave Brooks,Consumer,CA-2015-104269,3/1/2015,2015,3,Mar,Mar-2015,1,Seattle,Washington,West,United States,98115,3/6/2015,2015,3,6,Second Class,142,2,0.2,51,0.11,458,744,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,Global
470,Liz MacKendrick,Consumer,CA-2015-104283,6/27/2015,2015,6,Jun,Jun-2015,27,Southaven,Mississippi,South,United States,38671,7/1/2015,2015,7,1,Standard Class,143,1,0,22,0.26,86,964,KI Adjustable-Height Table,Furniture,Tables,KI
470,Liz MacKendrick,Consumer,CA-2015-104283,6/27/2015,2015,6,Jun,Jun-2015,27,Southaven,Mississippi,South,United States,38671,7/1/2015,2015,7,1,Standard Class,144,4,0,54,0.24,224,1471,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
470,Liz MacKendrick,Consumer,CA-2015-104283,6/27/2015,2015,6,Jun,Jun-2015,27,Southaven,Mississippi,South,United States,38671,7/1/2015,2015,7,1,Standard Class,145,5,0,0,0,306,1376,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage,SAFCO
243,Duane Benoit,Consumer,CA-2015-104402,6/17/2015,2015,6,Jun,Jun-2015,17,Newark,Delaware,East,United States,19711,6/23/2015,2015,6,23,Standard Class,146,3,0,31,0.47,66,1566,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,Texas Instruments
154,Christine Kargatis,Home Office,CA-2015-104472,6/2/2015,2015,6,Jun,Jun-2015,2,Orem,Utah,West,United States,84057,6/7/2015,2015,6,7,Standard Class,147,3,0.2,19,0.33,60,712,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,GBC
154,Christine Kargatis,Home Office,CA-2015-104472,6/2/2015,2015,6,Jun,Jun-2015,2,Orem,Utah,West,United States,84057,6/7/2015,2015,6,7,Standard Class,148,6,0,22,0.3,73,123,Aluminum Document Frame,Furniture,Furnishings,Other
180,Craig Molinari,Corporate,CA-2015-104563,3/7/2015,2015,3,Mar,Mar-2015,7,Seattle,Washington,West,United States,98103,3/12/2015,2015,3,12,Standard Class,149,5,0,9,0.46,21,1170,Newell Chalk Holder,Office Supplies,Art,Newell
180,Craig Molinari,Corporate,CA-2015-104563,3/7/2015,2015,3,Mar,Mar-2015,7,Seattle,Washington,West,United States,98103,3/12/2015,2015,3,12,Standard Class,150,5,0,0,0,205,470,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage,Other
180,Craig Molinari,Corporate,CA-2015-104563,3/7/2015,2015,3,Mar,Mar-2015,7,Seattle,Washington,West,United States,98103,3/12/2015,2015,3,12,Standard Class,151,6,0.2,22,0.05,437,1212,Office Star - Task Chair with Contemporary Loop Arms,Furniture,Chairs,Office Star
180,Craig Molinari,Corporate,CA-2015-104563,3/7/2015,2015,3,Mar,Mar-2015,7,Seattle,Washington,West,United States,98103,3/12/2015,2015,3,12,Standard Class,152,2,0.2,54,0.11,482,759,"Global Leather and Oak Executive Chair, Black",Furniture,Chairs,Global
707,Stefania Perrino,Corporate,CA-2015-104738,12/30/2015,2015,12,Dec,Dec-2015,30,Laredo,Texas,Central,United States,78041,1/1/2016,2016,1,1,Second Class,153,3,0.8,-4,-1.6,2,50,Acco Hanging Data Binders,Office Supplies,Binders,Acco
707,Stefania Perrino,Corporate,CA-2015-104738,12/30/2015,2015,12,Dec,Dec-2015,30,Laredo,Texas,Central,United States,78041,1/1/2016,2016,1,1,Second Class,154,3,0.2,5,0.36,13,629,Fashion Color Clasp Envelopes,Office Supplies,Envelopes,Other
707,Stefania Perrino,Corporate,CA-2015-104738,12/30/2015,2015,12,Dec,Dec-2015,30,Laredo,Texas,Central,United States,78041,1/1/2016,2016,1,1,Second Class,155,2,0.2,14,0.3,48,1000,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,Logitech
707,Stefania Perrino,Corporate,CA-2015-104738,12/30/2015,2015,12,Dec,Dec-2015,30,Laredo,Texas,Central,United States,78041,1/1/2016,2016,1,1,Second Class,156,2,0.2,19,0.09,218,1277,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones,Plantronics
707,Stefania Perrino,Corporate,CA-2015-104738,12/30/2015,2015,12,Dec,Dec-2015,30,Laredo,Texas,Central,United States,78041,1/1/2016,2016,1,1,Second Class,157,3,0.2,29,0.09,329,154,AT&T 1080 Corded phone,Technology,Phones,AT&T
744,Thomas Boland,Corporate,CA-2015-104773,12/8/2015,2015,12,Dec,Dec-2015,8,Houston,Texas,Central,United States,77041,12/13/2015,2015,12,13,Standard Class,158,2,0.2,6,0.1,60,462,"Companion Letter/Legal File, Black",Office Supplies,Storage,Other
102,Bradley Talbott,Home Office,CA-2015-104780,5/21/2015,2015,5,May,May-2015,21,San Diego,California,West,United States,92037,5/25/2015,2015,5,25,Standard Class,159,8,0,11,0.33,32,29,4009 Highlighters by Sanford,Office Supplies,Art,Other
495,Mark Haberlin,Corporate,CA-2015-104808,2/4/2015,2015,2,Feb,Feb-2015,4,Escondido,California,West,United States,92025,2/8/2015,2015,2,8,Second Class,160,2,0.2,6,0.35,17,711,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Office Supplies,Binders,GBC
386,John Grady,Corporate,CA-2015-104829,11/18/2015,2015,11,Nov,Nov-2015,18,Provo,Utah,West,United States,84604,11/21/2015,2015,11,21,Second Class,161,7,0,10,0.45,22,92,"Adams ""While You Were Out"" Message Pads",Office Supplies,Paper,Adams
183,Cyma Kinney,Corporate,CA-2015-104976,12/9/2015,2015,12,Dec,Dec-2015,9,San Francisco,California,West,United States,94122,12/16/2015,2015,12,16,Standard Class,162,6,0,17,0.49,35,1786,Xerox 1987,Office Supplies,Paper,Xerox
668,Sam Zeldin,Home Office,CA-2015-105165,9/7/2015,2015,9,Sep,Sep-2015,7,Houston,Texas,Central,United States,77036,9/10/2015,2015,9,10,First Class,163,2,0.8,-5,-1.65,3,134,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Binders,Angle-D
668,Sam Zeldin,Home Office,CA-2015-105165,9/7/2015,2015,9,Sep,Sep-2015,7,Houston,Texas,Central,United States,77036,9/10/2015,2015,9,10,First Class,164,3,0.2,4,0.16,22,523,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon
668,Sam Zeldin,Home Office,CA-2015-105165,9/7/2015,2015,9,Sep,Sep-2015,7,Houston,Texas,Central,United States,77036,9/10/2015,2015,9,10,First Class,165,4,0.2,-3,-0.06,47,307,Belkin Standard 104 key USB Keyboard,Technology,Accessories,Belkin
668,Sam Zeldin,Home Office,CA-2015-105165,9/7/2015,2015,9,Sep,Sep-2015,7,Houston,Texas,Central,United States,77036,9/10/2015,2015,9,10,First Class,166,3,0.2,15,0.08,197,1246,Panasonic KX TS3282B Corded phone,Technology,Phones,Panasonic
668,Sam Zeldin,Home Office,CA-2015-105165,9/7/2015,2015,9,Sep,Sep-2015,7,Houston,Texas,Central,United States,77036,9/10/2015,2015,9,10,First Class,167,1,0.3,-23,-0.11,201,1356,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,Tables,Riverside
593,Paul Knutson,Home Office,CA-2015-105172,4/4/2015,2015,4,Apr,Apr-2015,4,San Francisco,California,West,United States,94109,4/9/2015,2015,4,9,Standard Class,168,6,0,9,0.48,19,229,Avery 518,Office Supplies,Labels,Avery
244,Duane Huffman,Home Office,CA-2015-105249,11/28/2015,2015,11,Nov,Nov-2015,28,San Francisco,California,West,United States,94122,11/28/2015,2015,11,28,Same Day,169,2,0,0,0.02,7,1504,Staple remover,Office Supplies,Supplies,Staple remover
244,Duane Huffman,Home Office,CA-2015-105249,11/28/2015,2015,11,Nov,Nov-2015,28,San Francisco,California,West,United States,94122,11/28/2015,2015,11,28,Same Day,170,4,0,20,0.48,41,197,Avery 489,Office Supplies,Labels,Avery
244,Duane Huffman,Home Office,CA-2015-105249,11/28/2015,2015,11,Nov,Nov-2015,28,San Francisco,California,West,United States,94122,11/28/2015,2015,11,28,Same Day,171,4,0.15,-5,-0.01,411,1428,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Furniture,Bookcases,Sauder
61,Arthur Prichep,Consumer,CA-2015-105270,11/11/2015,2015,11,Nov,Nov-2015,11,Los Angeles,California,West,United States,90008,11/18/2015,2015,11,18,Standard Class,172,3,0,8,0.26,30,30,50 Colored Long Pencils,Office Supplies,Art,Other
61,Arthur Prichep,Consumer,CA-2015-105270,11/11/2015,2015,11,Nov,Nov-2015,11,Los Angeles,California,West,United States,90008,11/18/2015,2015,11,18,Standard Class,173,1,0.2,11,0.1,113,845,Hon Olson Stacker Stools,Furniture,Chairs,Hon
278,Evan Henry,Consumer,CA-2015-105340,11/22/2015,2015,11,Nov,Nov-2015,22,Pasadena,Texas,Central,United States,77506,11/25/2015,2015,11,25,First Class,174,1,0.8,-11,-1.6,7,1644,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Office Supplies,Binders,Wilson Jones
786,Vivek Sundaresam,Consumer,CA-2015-105417,1/7/2015,2015,1,Jan,Jan-2015,7,Huntsville,Texas,Central,United States,77340,1/12/2015,2015,1,12,Standard Class,175,7,0.8,-18,-1.75,10,48,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Acco
786,Vivek Sundaresam,Consumer,CA-2015-105417,1/7/2015,2015,1,Jan,Jan-2015,7,Huntsville,Texas,Central,United States,77340,1/12/2015,2015,1,12,Standard Class,176,3,0.6,-54,-0.7,77,876,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller
276,Eva Jacobs,Consumer,CA-2015-105648,3/3/2015,2015,3,Mar,Mar-2015,3,San Diego,California,West,United States,92037,3/7/2015,2015,3,7,Standard Class,177,3,0.2,-23,-0.04,626,313,"Bevis Oval Conference Table, Walnut",Furniture,Tables,Bevis
343,James Galang,Consumer,CA-2015-105872,5/30/2015,2015,5,May,May-2015,30,New York City,New York,East,United States,10024,6/6/2015,2015,6,6,Standard Class,178,4,0.2,26,0.38,70,1649,Wilson Jones Legal Size Ring Binders,Office Supplies,Binders,Wilson Jones
604,Pete Kriz,Consumer,CA-2015-105893,11/11/2015,2015,11,Nov,Nov-2015,11,Madison,Wisconsin,Central,United States,53711,11/18/2015,2015,11,18,Standard Class,179,6,0,13,0.02,666,1526,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",Office Supplies,Storage,Other
552,Muhammed Yedwab,Corporate,CA-2015-105984,11/24/2015,2015,11,Nov,Nov-2015,24,Columbus,Ohio,East,United States,43229,11/24/2015,2015,11,24,Same Day,180,3,0.3,-35,-0.06,611,752,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Global
552,Muhammed Yedwab,Corporate,CA-2015-105984,11/24/2015,2015,11,Nov,Nov-2015,24,Columbus,Ohio,East,United States,43229,11/24/2015,2015,11,24,Same Day,181,5,0.4,-210,-0.2,1050,1396,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Samsung
342,Jack O'Briant,Corporate,CA-2015-106054,1/6/2015,2015,1,Jan,Jan-2015,6,Athens,Georgia,South,United States,30605,1/7/2015,2015,1,7,First Class,182,3,0,5,0.41,13,522,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Dixon
